,kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
2148,11080405,1,25.1933989,146.4301,0.679,4.62,481.2,1.95,513.0,16.34,18.0,5009.0,4.4910000000000005,0.84,289.85889,48.693851,15.629000000000001
2149,5529738,0,0.7597620209999999,131.79506,1.183,4.912,227.0,24.2,2280.0,6419.35,65.3,6386.0,4.402,1.123,290.53607,40.705849,14.870999999999999
2150,4047631,0,4.790912471,132.01539,0.969,0.5134,360.7,2.25,717.0,62.51,17.6,4359.0,4.601,0.676,288.9039,39.154209,14.452
2151,10059645,1,6.49441464,132.25189,0.911,2.344,357.3,1.75,732.0,68.05,17.7,4769.0,4.5569999999999995,0.742,284.58578,47.079529,15.602
2153,7183745,1,28.4750006,154.5706,0.835,4.718,763.8,2.64,489.0,13.5,21.4,4996.0,4.497,0.831,285.86929,42.728088,15.86
2154,8212002,1,14.7966306,142.74483999999998,0.182,5.613,56.1,0.98,874.0,138.25,22.4,6175.0,4.2989999999999995,1.307,281.83533,44.155918,11.714
2155,8004903,1,11.25401871,136.8901,0.603,4.759,433.4,2.42,888.0,147.13,17.0,5995.0,4.351,1.118,280.25838999999996,43.835758,15.165999999999999
2156,8883329,1,9.18244299,134.04601,0.257,4.318,87.6,1.24,1052.0,289.74,20.3,6194.0,4.242,1.314,290.99527,45.192211,13.222999999999999
2158,3644653,0,119.682075,176.0877,1.259,31.28,1704.1,30.39,351.0,3.59,38.1,5778.0,4.531000000000001,0.911,291.20081,38.747849,15.902999999999999
2160,5514383,1,6.88341278,172.66227,0.083,2.0674,487.4,2.63,1080.0,321.63,35.4,6139.0,4.359,1.193,284.63518999999997,40.71983,10.868
2162,8022489,0,197.5111484,272.3864,0.814,11.106,2575.6,9.52,391.0,5.54,175.2,5616.0,4.004,1.674,289.65125,43.824421,13.349
2165,9209624,1,6.79164656,136.48519,0.121,3.343,102.6,1.01,994.0,230.81,18.5,5772.0,4.351,1.003,287.79819,45.656712,13.987
2167,3354846,1,18.5525162,135.51322,0.78,4.385,771.5,2.53,612.0,33.14,17.2,5569.0,4.566,0.829,294.57623,38.45697,15.714
2168,6516185,0,47.3659328,175.0355,1.085,7.929,757.0,11.97,481.0,12.62,16.0,5708.0,4.482,0.902,289.88446,41.906551,15.817
2170,3946023,0,1.045492348,132.27517,0.708,2.933,28.7,0.83,2291.0,6522.69,21.7,6057.0,4.088,1.457,289.0787,39.04034,12.804
2172,9177629,0,5.60402307,133.82508,0.8,1.0273,224.9,1.25,774.0,84.65,20.6,4847.0,4.581,0.737,299.38159,45.592239,13.713
2173,7778767,1,13.0313583,144.11543999999998,0.813,4.521,573.3,2.88,774.0,84.94,18.9,5514.0,4.345,1.071,299.16953,43.44109,15.829
2174,7515762,1,40.9905002,132.4136,0.048,7.336,297.3,2.41,627.0,36.5,15.4,5842.0,4.17,1.41,287.83847000000003,43.153228999999996,15.272
2175,5942949,0,57.2932309,146.23112,0.021,4.878,773.6,1.95,355.0,3.76,15.7,4806.0,4.564,0.729,285.29193,41.255691999999996,15.699000000000002
2176,12120307,1,8.00504749,138.71228,0.054,3.32,187.5,1.52,1035.0,271.68,15.6,6398.0,4.4110000000000005,1.101,296.30197000000004,50.672321000000004,14.79
2179,7446631,0,29.2254372,143.98764,0.384,5.293,174.1,1.35,614.0,33.69,15.7,6049.0,4.461,1.008,292.32419,43.033451,14.162
2180,9777251,0,1.33255087,132.059,0.415,3.565,123.3,1.19,1728.0,2107.29,14.0,5774.0,4.3469999999999995,1.054,294.53516,46.506149,15.052999999999999
2181,6864893,0,40.8792243,163.41583,0.79,7.005,413.6,1.62,437.0,8.59,23.4,5383.0,4.609,0.72,292.36026,42.398022,14.923
2182,11701407,1,18.8262877,134.70322,0.198,2.344,795.8,2.34,591.0,28.85,19.9,5215.0,4.481,0.845,285.14264,49.800671,15.279000000000002
2183,5906426,0,13.9034057,143.52317,0.871,3.408,261.4,1.55,646.0,41.08,15.3,5261.0,4.523,0.819,299.29227000000003,41.153079999999996,14.782
2185,10813132,1,4.76702759,132.69368,0.077,2.013,163.4,1.19,1046.0,282.97,14.3,5629.0,4.43,0.937,297.46362,48.181412,14.431
2186,5857540,1,13.62801048,135.45073,0.927,3.5374,912.8,3.28,639.0,39.48,26.7,5052.0,4.48,0.855,284.6062,41.196381,15.462
2187,12208631,0,53.3580444,138.38498,0.905,6.812,736.1,3.41,474.0,11.94,19.7,5481.0,4.369,1.036,291.55051000000003,50.825611,15.114
2188,7289317,1,16.83203175,140.53041000000002,0.533,4.031,326.0,1.86,690.0,53.44,21.6,5518.0,4.4,1.008,294.00946,42.880772,14.834000000000001
2189,6500206,0,13.37499553,142.38153,0.045,1.639,458.1,2.01,703.0,57.85,16.9,5263.0,4.404,0.961,283.1788,41.989922,14.738
2190,5545815,0,4.35370136,134.09426000000002,0.535,1.913,168.9,1.33,1179.0,456.83,12.2,5992.0,4.382,0.985,295.26068,40.766391999999996,14.685
2191,3116302,0,134.96694,205.9674,0.0156,18.43,68.4,0.87,385.0,5.18,6.9,6154.0,4.416,1.053,291.39886,38.228611,13.314
2192,7879433,0,1.385787741,135.49119,0.35,1.6449,85.4,0.55,1008.0,245.15,19.1,4239.0,4.667,0.6,287.1427,43.616051,14.130999999999998
2193,9205907,0,12.02295362,136.20687,0.965,1.2667,778.6,3.28,776.0,85.78,20.1,5982.0,4.535,0.879,285.67377,45.639858000000004,15.645999999999999
2194,8463346,1,16.79716262,134.0417,0.899,3.83,1023.8,2.75,503.0,15.19,21.2,4652.0,4.617,0.697,301.72076,44.41206,15.856
2197,7531677,0,2.622134451,131.87323,0.664,4.735,128.2,1.64,1548.0,1359.14,42.9,5864.0,4.199,1.369,292.99469,43.180671999999994,13.915
2198,10068659,1,11.47685263,139.63194,0.07,2.756,240.6,1.58,796.0,94.94,16.5,5550.0,4.3839999999999995,1.032,289.13467,47.062988,15.050999999999998
2199,2443393,0,73.711039,202.7848,0.284,10.062,136.7,1.77,563.0,23.81,21.1,6374.0,4.1930000000000005,1.502,291.45755,37.742934999999996,12.642999999999999
2200,9019191,0,14.43348326,143.60783,1.185,2.663,526.8,16.25,558.0,22.91,14.8,4915.0,4.627,0.702,290.82437000000004,45.355019,15.323
2201,9718379,0,40.0088894,141.74475,1.16,3.616,582.3,20.75,585.0,27.65,20.2,6237.0,4.4030000000000005,1.023,295.06583,46.466389,15.04
2202,3002478,0,6.35705314,135.47756,0.023,1.324,272.2,1.59,990.0,227.07,17.3,5982.0,4.493,0.96,294.18561,38.108669,14.216
2203,4055774,0,6.58738839,133.35768000000002,0.523,4.758,258.5,1.35,871.0,136.02,15.7,5616.0,4.564,0.822,291.17999,39.10508,15.575
2204,6670075,0,0.759706632,131.7692,0.52,1.0896,39.7,1.38,3834.0,51080.76,21.6,8621.0,4.101,2.094,284.03292999999996,42.168709,12.437999999999999
2205,9395024,1,4.37033233,131.92696,0.093,2.845,177.8,1.56,1191.0,475.39,17.7,5657.0,4.282,1.182,287.40533,45.918011,15.133
2206,8631751,0,1.530515205,131.867506,0.882,0.5945,659.7,0.84,608.0,32.46,23.2,3462.0,5.004,0.259,294.46848,44.75396,15.63
2207,11401822,0,1.08070294,131.86686,0.688,3.363,145.6,1.04,1565.0,1419.52,17.6,5482.0,4.539,0.813,291.28632000000005,49.24308,15.985999999999999
2209,5521300,0,18.13559979,138.31557,1.194,2.019,452.7,24.49,744.0,72.36,16.4,6184.0,4.448,1.038,287.76083,40.742771000000005,14.99
2211,9753154,1,3.70429015,132.21478000000002,0.001,3.37,55.7,1.45,1839.0,2708.57,15.9,6732.0,3.958,1.927,282.30121,46.516201,12.402000000000001
2212,9011825,1,37.3331165,162.90453,0.851,7.643,187.8,2.5,657.0,44.17,22.5,5623.0,4.079,1.588,287.80557000000005,45.340548999999996,13.610999999999999
2213,4172746,0,17.6997392,140.94958,0.105,2.76,752.7,1.96,523.0,17.73,19.8,4807.0,4.583,0.742,295.10391,39.268749,15.44
2214,5174858,0,7.9709719,134.0507,0.911,1.2893,488.4,2.27,760.0,79.1,17.3,5237.0,4.572,0.826,288.02969,40.344151000000004,15.43
2215,11074835,1,6.03355539,137.121,0.35,10.049,89.5,3.34,1598.0,1540.84,26.1,4924.0,3.3560000000000003,3.588,286.71564,48.645278999999995,13.274000000000001
2216,1996180,1,3.02558494,134.36744,0.839,3.0008,128.3,1.62,1484.0,1148.47,23.8,6123.0,4.263,1.263,286.3443,37.411968,13.925
2217,10407221,0,0.933746783,131.51962,0.007,4.255,417.5,1.3,1309.0,696.63,62.8,4643.0,4.61,0.663,292.84448,47.550419,15.647
2218,5991936,0,6.09740316,133.32402,1.2051,4.635,568.5,45.49,1826.0,2630.31,14.0,8828.0,4.227,1.828,299.54865,41.241371,13.424000000000001
2219,5095635,0,0.7544577290000001,134.983522,0.677,0.5891,248.2,2.07,2131.0,4879.62,31.1,5561.0,4.25,1.193,290.68469,40.255451,14.482000000000001
2220,6269070,1,2.7612237,131.6081,0.238,3.681,66.8,1.84,2017.0,3906.36,14.2,6381.0,3.897,2.232,285.7135,41.605885,13.321
2223,8345172,0,50.5715805,161.11366,0.074,3.726,1282.6,2.74,406.0,6.44,19.9,5262.0,4.59,0.783,282.0174,44.38578,15.812000000000001
2224,4172013,0,16.2707207,145.097,1.187,5.707,468.0,28.42,827.0,110.79,13.0,6117.0,4.315,1.244,294.94009,39.232571,14.94
2225,12254378,1,2.032319072,132.32157,0.133,1.6762,315.5,1.87,1542.0,1333.35,24.5,6156.0,4.4430000000000005,1.05,289.18667999999997,50.937560999999995,15.298
2226,4247791,0,4.100870416,168.1460533,0.938,8.15361,123520.0,82.46,1413.0,939.61,2619.2,5923.0,4.118,1.51,287.16486000000003,39.376942,11.26
2227,7604328,1,4.35407371,132.85695,0.734,2.427,277.1,1.63,1043.0,279.53,19.0,5455.0,4.421,0.909,290.74432,43.26078,15.404000000000002
2228,11236244,1,11.32269749,136.05511,0.951,3.517,311.0,1.51,554.0,22.24,16.0,4563.0,4.624,0.642,287.65741,48.982159,15.005999999999998
2229,9837685,1,13.71218522,135.51875,0.68,2.437,786.7,2.47,676.0,49.26,22.6,5550.0,4.562,0.831,294.53354,46.618271,15.935
2230,5042210,0,12.14684625,131.55623,0.687,6.197,70.7,1.75,1097.0,342.49,27.1,5877.0,3.927,1.963,298.9917,40.142421999999996,11.821
2231,12454461,1,7.46718958,136.39348,0.486,3.633,75.7,1.04,1035.0,271.25,18.8,6161.0,4.399,1.169,288.0593,51.35445,12.77
2233,9635606,0,48.8882668,153.8341,0.988,6.468,462.8,2.96,386.0,5.23,13.5,4821.0,4.529,0.788,284.74792,46.373619,14.985
2234,3728701,1,51.1319346,137.1568,0.829,6.019,382.3,2.43,542.0,20.36,19.6,6071.0,4.353,1.107,285.21985,38.805882000000004,14.423
2238,2305866,0,24.1073172,145.9415,0.693,10.465,104.2,2.74,1065.0,304.22,23.6,6585.0,3.813,2.517,292.09332,37.613479999999996,12.605
2239,11187837,0,17.60461401,170.4984,0.715,3.716,2292.1,2.64,362.0,4.07,80.1,3744.0,4.737,0.516,290.40148999999997,48.822590000000005,15.613
2240,8885673,0,1.228721184,133.49967,0.208,1.041,465.6,1.62,1324.0,728.99,26.4,4897.0,4.542,0.764,291.85318,45.11092,15.76
2242,8025596,1,4.69505576,133.93643,0.204,3.058,240.0,1.49,1098.0,343.6,15.9,5999.0,4.494,0.959,290.68523999999996,43.859638000000004,15.710999999999999
2243,5956787,0,0.569115976,132.01945,0.068,2.028,796.9,1.8,1589.0,1504.24,59.8,4788.0,4.61,0.656,290.65125,41.234505,12.093
2244,3642741,0,7.258450122999999,138.34469099999998,0.05,5.7297,3714.7,5.53,880.0,141.3,288.6,5638.0,4.513,0.92,290.63651,38.707668,14.747
2245,12071037,0,6.0959841,135.0254,0.657,10.39,112.7,0.99,988.0,225.07,29.2,5826.0,4.43,0.885,296.1181,50.51659,14.104000000000001
2246,8494617,1,22.9221181,133.66805,0.603,8.2,140.3,1.33,684.0,51.7,24.0,5897.0,4.357,1.081,291.57898,44.531712,13.578
2247,10289119,1,16.10474503,135.01186,0.224,5.712,124.1,3.21,1159.0,425.93,25.4,5822.0,3.6830000000000003,2.886,297.21578999999997,47.378521,12.249
2248,7382313,1,7.42697378,133.099,0.337,3.206,205.2,1.4,899.0,154.52,15.4,5573.0,4.434,0.982,297.07037,42.977740999999995,14.985
2249,9887224,0,0.874629873,132.25706,0.665,1.782,68.1,0.72,1597.0,1538.25,19.2,5099.0,4.4910000000000005,0.832,290.30295,46.79081,14.107000000000001
2250,7542369,0,5.46091846,131.66849,0.4,1.781,172.0,1.25,1106.0,353.34,21.2,6319.0,4.465,0.93,295.78381,43.1824,14.332
2251,8544992,1,3.17323012,133.69978999999998,0.085,1.9094,204.5,0.88,830.0,112.21,21.4,4500.0,4.632,0.633,284.82802999999996,44.60873,14.993
2253,11295426,1,5.398752862,173.858666,0.015,3.4303,346.5,2.21,1140.0,398.33,289.6,5790.0,4.279,1.198,291.03232,49.040271999999995,9.997
2254,7289162,0,5.26648126,131.6902,0.403,1.964,97.8,1.07,1155.0,420.53,16.0,6204.0,4.394,1.065,293.96689,42.841888,13.648
2255,3001885,0,2.67596808,133.70492,0.115,2.021,420.6,1.57,998.0,234.19,17.5,4732.0,4.53,0.795,294.0704,38.181702,15.595999999999998
2256,12306058,1,7.41683033,137.96389,0.873,7.274,72.6,3.36,1425.0,973.85,20.6,4938.0,3.45,3.324,290.62183,51.057301,13.007
2257,6183511,0,0.727331746,132.37007,0.153,0.8323,357.4,0.67,849.0,122.92,20.4,3460.0,4.92,0.356,283.40195,41.516331,15.527000000000001
2258,12469800,0,1.302017467,131.93696,0.286,1.3692,290.5,1.37,1344.0,772.73,21.4,4948.0,4.508,0.816,295.90921000000003,51.347939000000004,15.350999999999999
2259,4915638,1,8.63050092,139.57438,0.595,3.144,325.8,1.43,739.0,70.63,14.9,5352.0,4.599,0.764,289.37703999999997,40.00116,15.868
2260,6351097,0,12.49117388,136.31491,0.747,2.848,189.9,1.36,763.0,80.08,17.0,5753.0,4.461,0.911,287.13828,41.77771,14.520999999999999
2261,8081905,1,3.27645723,131.97924,0.001,2.219,323.0,1.71,1195.0,482.56,17.9,5812.0,4.504,0.963,284.90573,43.949162,15.934000000000001
2262,11465950,0,16.0573291,132.39054,0.883,3.546,575.0,2.27,645.0,41.04,17.5,5644.0,4.575,0.806,296.75338999999997,49.378109,15.869000000000002
2263,9996632,0,8.44326557,136.26748,0.42,3.353,359.5,1.97,934.0,179.79,19.0,6081.0,4.468,1.023,284.28258999999997,46.991638,15.350999999999999
2265,4829935,0,16.9329284,132.15407,0.319,1.218,488.3,2.46,793.0,93.34,20.4,6310.0,4.417,1.095,290.06293,39.922272,14.779000000000002
2266,9269042,1,12.00089667,142.04182,0.595,3.266,420.7,1.47,632.0,37.81,20.0,5195.0,4.598,0.69,285.82232999999997,45.711890999999994,15.562999999999999
2267,6199056,0,1.1690105259999999,131.738567,1.13,1.1717,165.9,91.91,3766.0,47688.8,37.1,5944.0,3.25,5.847,289.93927,41.502659,13.579
2268,11461433,1,1.9169408719999999,132.46733999999998,0.405,1.4243,105.1,0.89,1246.0,571.25,17.7,5083.0,4.468,0.872,294.88965,49.379768,14.1
2269,11818607,0,5.05661302,134.39648,0.616,3.926,137.9,1.15,1049.0,286.32,17.6,5926.0,4.506,0.939,294.22446,50.075588,14.63
2270,8380709,1,24.3344939,147.41891999999999,0.017,6.557,323.1,1.74,647.0,41.3,18.1,6091.0,4.487,0.967,296.89484,44.37178,15.373
2272,9108085,0,2.17489806,134.11887,0.76,4.599,74.8,1.08,1496.0,1187.26,29.3,5749.0,4.323,1.15,297.78647,45.41748,13.655
2273,5436013,0,25.8859397,157.04328999999998,0.922,4.548,217.1,1.66,542.0,20.35,16.1,5190.0,4.446000000000001,0.899,287.70687999999996,40.685241999999995,14.556
2274,8676148,1,28.6253502,158.11827,0.021,4.551,652.7,2.38,573.0,25.54,18.3,5774.0,4.508,0.941,285.80322,44.873428000000004,15.825999999999999
2275,9696358,1,6.98141327,132.7883,0.699,6.527,38.0,1.42,1384.0,865.81,20.9,6054.0,3.923,2.163,284.59372,46.44978,11.752
2276,5039129,0,1.319677953,132.06143,0.62,1.978,100.7,1.13,1843.0,2729.71,17.4,6306.0,4.426,1.076,298.34653,40.139790000000005,14.332
2277,4484336,0,8.94337724,137.30234,0.163,2.469,215.1,1.48,946.0,188.93,18.4,6074.0,4.375,1.005,296.45575,39.598591,14.169
2280,10527135,0,0.328686504,132.77146000000002,0.233,0.8592,171.9,1.11,2324.0,6891.11,26.8,5430.0,4.535,0.847,288.41684,47.731091,15.315999999999999
2282,10916600,1,5.57654782,136.42668,0.45,3.673,53.6,0.92,1183.0,462.81,13.2,6187.0,4.341,1.238,290.02591,48.335949,13.383
2284,9153570,1,3.81371423,132.57465,0.306,1.973,281.0,1.37,1029.0,264.63,11.4,5547.0,4.571000000000001,0.82,291.39786000000004,45.588558,15.89
2285,11768142,1,38.0970717,140.00353,0.953,4.307,913.3,1.58,242.0,0.81,17.0,3554.0,4.867,0.398,294.36609,49.915058,15.931
2286,7984574,0,11.6191707,142.12335,0.059,1.819,700.4,2.21,756.0,77.43,18.5,5870.0,4.56,0.834,299.06167999999997,43.720329,15.664000000000001
2288,10336951,0,38.2292037,166.01191,0.571,3.893,605.8,1.51,359.0,3.92,21.0,4544.0,4.656000000000001,0.598,290.83627,47.444939,14.847000000000001
2289,8481129,1,16.3012727,133.79446000000002,0.88,3.974,259.5,1.54,557.0,22.73,19.7,4873.0,4.558,0.796,285.29575,44.55275,14.61
2290,2142522,1,13.32354078,134.03671,0.225,3.873,116.6,1.32,872.0,136.61,16.3,6113.0,4.341,1.218,286.62576,37.5373,12.867
2291,9395719,1,2.6075451590000003,131.83453,0.206,1.3916,351.5,2.07,1431.0,993.79,23.0,6147.0,4.435,1.096,287.79385,45.98024,15.618
2292,8753896,1,3.24417541,132.94013999999999,0.761,1.992,371.9,1.84,1047.0,283.66,18.0,5094.0,4.468999999999999,0.87,291.95999,44.900021,15.77
2294,8746295,0,6.85567248,136.01953,0.479,2.268,197.7,1.27,897.0,153.07,17.2,5734.0,4.538,0.883,288.88122999999996,44.959209,14.738
2295,10090257,0,2.28607282,133.557,0.059,7.82,261.8,1.01,942.0,186.39,35.9,4583.0,4.65,0.654,297.22393999999997,47.025162,15.546
2297,10679583,0,3.54789928,133.78212,0.325,2.861,185.3,0.99,987.0,224.45,13.6,5399.0,4.619,0.725,296.96017,47.964771,15.413
2298,11622985,0,18.0243482,144.27756000000002,0.57,3.575,441.2,1.98,683.0,51.44,17.3,5955.0,4.52,0.91,297.24017000000003,49.616859000000005,15.419
2299,11361283,0,16.4793229,142.94163,0.263,3.312,479.1,1.53,537.0,19.62,13.8,4908.0,4.618,0.716,296.72305,49.106659,15.845999999999998
2300,8757824,1,3.65690909,134.95269,0.217,2.064,107.4,1.32,1368.0,828.52,12.8,6078.0,4.294,1.271,293.50049,44.932460999999996,14.46
2301,9832208,0,88.0712769,214.51304,0.347,6.758,885.4,2.4,330.0,2.79,18.1,4939.0,4.506,0.819,292.30742999999995,46.62664,15.639000000000001
2302,6124512,1,8.38395796,134.41408,0.892,5.2,108.5,3.24,1285.0,645.64,14.1,5405.0,3.741,2.605,292.12521,41.40781,14.667
2303,10070468,1,1.68189051,133.07951,0.415,2.992,83.2,1.27,1790.0,2432.14,17.4,5827.0,4.191,1.374,289.95651000000004,47.02039,14.812000000000001
2304,10031656,0,8.59000355,131.97492,0.909,6.68,298.1,1.82,843.0,119.26,18.9,5817.0,4.538,0.876,298.75491,46.941589,15.408
2305,7584650,0,44.9977604,160.2298,0.928,9.686,170.2,1.59,508.0,15.74,21.4,5871.0,4.493,0.983,282.23969,43.244049,13.468
2306,11337566,1,7.12815163,136.88006000000001,0.201,5.522,45.9,1.36,1373.0,839.5,22.0,6311.0,3.998,1.994,284.42273,49.10622,11.392000000000001
2307,6364215,0,2.10081629,132.26789,0.979,2.8182,169.1,1.65,1378.0,852.78,15.3,5815.0,4.5,0.918,291.87799,41.769581,15.655999999999999
2308,10202759,0,0.872952088,131.49733999999998,1.1,1.4499,137.3,25.5,3165.0,23715.46,41.6,7102.0,3.972,2.082,289.80298,47.259159000000004,12.335
2309,5007345,1,7.01074295,138.4027,0.427,2.1787,222.8,3.76,1453.0,1054.63,21.3,5814.0,3.745,2.476,290.6333,40.136990000000004,14.689
2310,12120484,1,17.2922631,135.75448,0.865,7.042,203.1,2.13,809.0,101.22,23.7,5936.0,4.261,1.299,296.37692000000004,50.621471,14.15
2312,6846911,0,14.02634692,135.17539,0.877,1.2808,403.6,2.66,822.0,108.07,19.3,5970.0,4.355,1.131,286.25165,42.378479,14.729000000000001
2313,5385439,0,12.425866431,141.5137911,0.977,29.1428,257.9,2.12,741.0,71.19,62.2,5428.0,4.404,0.94,297.58801,40.57798,14.148
2314,5963582,0,25.5433704,140.58705,0.44,8.567,138.6,2.11,772.0,84.0,28.4,5422.0,3.945,1.782,292.88527999999997,41.27924,12.939
2315,4476423,0,33.8542586,132.1329,0.1881,12.689,253.3,15.96,1326.0,730.99,10.0,4553.0,2.605,10.472,294.78235,39.596519,13.605
2316,11403389,1,45.0909201,133.55146000000002,0.957,4.605,436.3,2.44,487.0,13.27,14.1,5790.0,4.5280000000000005,0.9,292.11517000000003,49.256432000000004,14.975999999999999
2317,9851662,1,15.0539886,135.53329,0.886,4.422,221.5,1.44,665.0,46.3,16.3,5475.0,4.479,0.818,298.95032000000003,46.692799,14.503
2318,6467363,0,3.67936863,134.99021000000002,0.885,3.47,85.9,0.92,1112.0,361.27,18.1,5676.0,4.474,0.848,298.35361,41.820068,13.884
2321,8733898,1,1.5654126130000001,132.91281,0.003,0.7572,2754.6,1.73,648.0,41.85,48.6,3464.0,4.923,0.328,282.25021,44.921108000000004,16.257
2323,3228945,0,0.730943372,131.49862,0.792,3.004,134.7,1.37,2190.0,5461.14,27.0,6143.0,4.418,1.067,289.7934,38.385078,15.020999999999999
2324,7008149,0,0.515552803,131.65171899999999,1.128,1.7869,1224.1,13.96,1807.0,2508.21,79.6,5068.0,4.556,0.73,281.55936,42.520489000000005,15.786
2325,10332213,0,2.522590567,131.64534,1.261,1.406,210.2,25.82,1205.0,499.07,18.5,5591.0,4.559,0.86,288.75073,47.490921,14.815999999999999
2326,7090524,1,6.73968289,132.29296000000002,0.662,4.183,142.0,1.48,1011.0,246.9,15.4,5511.0,4.261,1.176,280.82339,42.636051,14.455
2327,11133306,1,41.74598855,210.399151,0.049,4.6125,421.8,2.4,584.0,27.58,110.5,5978.0,4.316,1.171,289.6644,48.706210999999996,11.854000000000001
2328,6307063,0,75.378004,167.11715,0.989,6.744,447.8,3.82,455.0,10.13,20.5,5876.0,4.374,1.077,297.62936,41.637459,13.693
2330,8292840,1,100.2830675,245.04317999999998,0.535,10.8636,351.2,2.51,475.0,12.07,81.9,6214.0,4.238,1.297,289.34732,44.208511,10.5
2331,9730163,1,4.8712236639999995,133.64255,0.706,1.5916,6462.0,1.56,341.0,3.18,50.5,3157.0,5.112,0.18,298.73611,46.498634,17.475
2333,11453592,1,2.8867624,131.66592,0.92,0.9879,631.8,1.24,557.0,22.75,37.1,3483.0,4.875,0.389,290.95615,49.366398,14.717
2334,3834322,0,0.498434645,131.57053,0.288,0.955,239.2,1.08,1676.0,1873.28,26.8,4784.0,4.618,0.708,286.0499,38.960201,15.397
2336,11188249,0,2.75505467,133.42201,0.738,3.426,85.5,1.74,1783.0,2387.41,27.8,6257.0,4.063,1.748,290.63736,48.883133,13.883
2337,4677282,0,1.572181216,131.77456,1.149,7.219,219.5,77.12,3384.0,30903.98,48.2,6622.0,3.4210000000000003,4.315,297.11057,39.703911,13.157
2338,5097470,0,1.28805834,131.9914,0.214,3.419,92.6,1.08,1736.0,2142.23,28.1,5631.0,4.33,1.132,291.25307999999995,40.216671000000005,14.487
2339,4858610,0,2.72288246,131.90948,0.08,2.408,152.6,1.06,1162.0,431.75,15.5,5458.0,4.53,0.872,297.38027999999997,39.941071,15.003
2340,10591855,1,1.574090323,131.86116,0.071,1.5796,224.9,0.93,998.0,234.92,17.7,4313.0,4.662,0.65,288.41652999999997,47.878731,15.571
2341,4832175,0,0.947738312,132.38567,0.022,1.206,202.2,0.88,1229.0,537.85,13.9,4464.0,4.643,0.638,290.73154,39.920269,15.761
2342,7749773,0,13.7872627,144.77403,0.921,5.747,75.1,1.55,894.0,150.64,23.9,5691.0,4.138999999999999,1.458,290.66412,43.49984,12.458
2344,10064256,0,5.95958637,135.00822,0.26,2.899,133.1,1.02,897.0,153.48,16.1,5452.0,4.535,0.9,286.92429,47.053740999999995,14.52
2345,6842807,0,16.6146221,137.33276,0.017,2.706,361.2,1.49,604.0,31.48,10.6,5295.0,4.548,0.8,284.35434,42.388371,15.46
2346,4381282,0,0.49758191700000004,131.6572,0.328,1.46,140.6,0.76,1801.0,2487.04,17.1,5271.0,4.6339999999999995,0.63,295.53533999999996,39.40818,15.481
2347,9815053,0,5.83892993,136.90293,0.319,1.1066,237.4,1.19,835.0,114.94,15.3,5279.0,4.588,0.769,283.39825,46.689789000000005,14.628
2348,7609553,1,2.279523364,133.3576,0.033,1.6202,126.8,0.87,1123.0,374.78,16.7,5017.0,4.516,0.797,292.4404,43.209431,14.589
